event_id,session_id,user_id,event_step,event_time,device_type,browser,traffic_source,product_id,product_category,product_price,order_value,payment_method,location
2885,S_1753,U_21,Homepage,2025-09-28 16:06:00,Tablet,Safari,Email,P_143,Clothing,1577.22,4133.92,Debit Card,Mumbai
2886,S_1843,U_31,Purchase,2025-06-27 19:09:00,Tablet,Edge,Google,P_164,Sportswear,370.17,6685.3,Credit Card,Hyderabad
2887,S_1722,U_540,Product_Page,2025-07-19 22:40:00,Desktop,Firefox,Facebook,P_240,Clothing,4005.7,0.0,UPI,Mumbai
2888,S_1842,U_438,Product_Page,2025-06-11 02:24:00,Desktop,Safari,Facebook,P_246,Sportswear,4122.44,0.0,Debit Card,Mumbai
2889,S_1183,U_351,Checkout,2025-10-21 01:16:00,Desktop,Edge,Direct,P_197,Clothing,1339.78,5299.05,UPI,Chennai
2890,S_1990,U_679,Checkout,2025-10-18 14:07:00,Mobile,Chrome,Facebook,P_193,Beauty,1010.83,0.0,Credit Card,Kolkata
2891,S_1596,U_120,Product_Page,2025-08-23 15:20:00,Mobile,Firefox,Email,P_195,Clothing,979.44,8858.04,Debit Card,Kolkata
2892,S_1802,U_491,Add_to_Cart,2025-09-04 20:09:00,Tablet,Edge,Facebook,P_269,Clothing,2480.55,0.0,Credit Card,Hyderabad
2893,S_1263,U_591,Checkout,2025-07-27 12:09:00,Tablet,Chrome,Google,P_200,Beauty,1458.53,0.0,Credit Card,Hyderabad
2894,S_1516,U_795,Add_to_Cart,2025-08-03 14:53:00,Desktop,Edge,Facebook,P_216,Electronics,2703.37,0.0,UPI,Mumbai
2895,S_1312,U_550,Homepage,2025-08-16 00:29:00,Mobile,Safari,Email,P_138,Sportswear,2108.8,0.0,Debit Card,Delhi
2896,S_1314,U_698,Checkout,2025-08-02 10:49:00,Mobile,Safari,Google,P_166,Home & Kitchen,1291.18,0.0,COD,Chennai
2897,S_1993,U_131,Product_Page,2025-07-06 09:43:00,Mobile,Chrome,Direct,P_141,Beauty,3830.6,1647.44,Credit Card,Delhi
2898,S_1179,U_410,Product_Page,2025-09-01 22:52:00,Desktop,Safari,Direct,P_217,Electronics,1006.71,0.0,UPI,Mumbai
2899,S_1992,U_611,Product_Page,2025-07-08 21:57:00,Desktop,Edge,Direct,P_263,Clothing,4054.84,0.0,COD,Hyderabad
2900,S_1476,U_177,Homepage,2025-10-18 12:18:00,Mobile,Chrome,Google,P_281,Electronics,2938.8,0.0,UPI,Delhi
2901,S_1636,U_489,Homepage,2025-08-13 07:13:00,Desktop,Edge,Direct,P_177,Beauty,4210.57,0.0,UPI,Kolkata
2902,S_1926,U_296,Checkout,2025-09-14 02:21:00,Desktop,Edge,Facebook,P_192,Clothing,322.37,0.0,UPI,Bangalore
2903,S_1990,U_162,Homepage,2025-10-29 10:14:00,Desktop,Edge,Google,P_123,Electronics,3821.19,0.0,Credit Card,Delhi
2904,S_1006,U_95,Product_Page,2025-08-23 18:01:00,Mobile,Safari,Google,P_151,Home & Kitchen,542.12,6607.54,COD,Hyderabad
2905,S_1043,U_761,Product_Page,2025-09-03 09:00:00,Desktop,Safari,Google,P_271,Sportswear,4765.46,0.0,Credit Card,Kolkata
2906,S_1165,U_748,Homepage,2025-06-13 04:00:00,Desktop,Edge,Instagram,P_280,Sportswear,3602.88,0.0,Credit Card,Mumbai
2907,S_1365,U_691,Purchase,2025-10-09 15:39:00,Desktop,Firefox,Email,P_152,Beauty,1804.81,0.0,Debit Card,Delhi
2908,S_1456,U_587,Homepage,2025-07-21 19:23:00,Mobile,Edge,Instagram,P_179,Clothing,1803.3,0.0,COD,Mumbai
2909,S_1156,U_111,Product_Page,2025-10-13 16:40:00,Mobile,Edge,Instagram,P_185,Clothing,4349.01,0.0,Debit Card,Chennai
2910,S_1053,U_221,Product_Page,2025-10-05 04:08:00,Mobile,Chrome,Instagram,P_186,Sportswear,4543.35,0.0,UPI,Bangalore
2911,S_1989,U_516,Homepage,2025-09-27 06:23:00,Mobile,Edge,Email,P_223,Electronics,4490.39,0.0,COD,Hyderabad
2912,S_1109,U_202,Homepage,2025-09-20 18:27:00,Tablet,Safari,Instagram,P_101,Clothing,4101.08,0.0,COD,Hyderabad
2913,S_1718,U_717,Add_to_Cart,2025-10-29 23:11:00,Desktop,Chrome,Direct,P_108,Home & Kitchen,4149.45,0.0,Credit Card,Mumbai
2914,S_1121,U_97,Purchase,2025-07-14 21:10:00,Desktop,Firefox,Google,P_105,Home & Kitchen,2992.01,0.0,UPI,Bangalore
2915,S_1700,U_442,Homepage,2025-08-04 08:37:00,Desktop,Chrome,Google,P_108,Clothing,432.69,6538.41,Credit Card,Kolkata
2916,S_1180,U_200,Add_to_Cart,2025-09-23 04:00:00,Desktop,Firefox,Facebook,P_244,Clothing,707.83,0.0,Debit Card,Hyderabad
2917,S_1159,U_642,Add_to_Cart,2025-08-02 09:15:00,Desktop,Chrome,Direct,P_264,Sportswear,3352.9,0.0,UPI,Delhi
2918,S_1271,U_561,Checkout,2025-07-10 23:02:00,Tablet,Chrome,Email,P_156,Beauty,2185.48,0.0,Credit Card,Hyderabad
2919,S_1646,U_529,Product_Page,2025-09-30 21:33:00,Mobile,Firefox,Google,P_236,Sportswear,2966.36,0.0,Credit Card,Delhi
2920,S_1225,U_29,Product_Page,2025-09-06 06:41:00,Mobile,Safari,Instagram,P_129,Beauty,1386.06,4455.72,Credit Card,Hyderabad
2921,S_1219,U_557,Product_Page,2025-08-03 06:55:00,Tablet,Safari,Facebook,P_217,Home & Kitchen,3352.26,0.0,UPI,Delhi
2922,S_1169,U_4,Add_to_Cart,2025-10-28 11:38:00,Desktop,Safari,Facebook,P_281,Beauty,1441.3,0.0,Debit Card,Chennai
2923,S_1750,U_714,Checkout,2025-06-25 14:24:00,Desktop,Chrome,Google,P_221,Sportswear,2465.82,0.0,COD,Mumbai
2924,S_1412,U_79,Homepage,2025-07-28 21:22:00,Mobile,Edge,Direct,P_298,Clothing,2549.98,867.77,Credit Card,Kolkata
2925,S_1936,U_584,Product_Page,2025-07-03 08:38:00,Mobile,Chrome,Facebook,P_262,Beauty,1135.04,0.0,UPI,Kolkata
2926,S_1618,U_637,Purchase,2025-08-23 02:10:00,Desktop,Edge,Google,P_202,Sportswear,4418.18,0.0,COD,Chennai
2927,S_1752,U_607,Checkout,2025-08-30 10:09:00,Mobile,Edge,Direct,P_172,Home & Kitchen,2771.36,0.0,Credit Card,Kolkata
2928,S_1451,U_161,Purchase,2025-07-21 12:01:00,Mobile,Safari,Google,P_277,Beauty,4373.88,0.0,UPI,Delhi
2929,S_1571,U_272,Checkout,2025-08-16 21:24:00,Mobile,Edge,Google,P_212,Home & Kitchen,1533.92,0.0,Debit Card,Kolkata
2930,S_1592,U_143,Product_Page,2025-10-26 19:50:00,Mobile,Chrome,Direct,P_259,Home & Kitchen,1109.98,0.0,Credit Card,Mumbai
2931,S_1016,U_267,Add_to_Cart,2025-10-29 08:43:00,Desktop,Chrome,Direct,P_158,Electronics,384.68,0.0,UPI,Bangalore
2932,S_1476,U_471,Add_to_Cart,2025-07-21 06:27:00,Desktop,Safari,Direct,P_169,Beauty,741.16,3115.19,Credit Card,Delhi
2933,S_1751,U_370,Homepage,2025-10-27 11:22:00,Mobile,Firefox,Google,P_209,Sportswear,993.11,6955.99,UPI,Kolkata
2934,S_1947,U_358,Product_Page,2025-08-23 10:02:00,Desktop,Chrome,Facebook,P_157,Beauty,670.62,0.0,Debit Card,Hyderabad
2935,S_1814,U_433,Add_to_Cart,2025-07-11 10:30:00,Tablet,Edge,Email,P_226,Beauty,4515.33,0.0,Debit Card,Hyderabad
2936,S_1017,U_603,Homepage,2025-09-14 15:31:00,Mobile,Chrome,Email,P_108,Home & Kitchen,4583.76,0.0,UPI,Bangalore
2937,S_1238,U_710,Checkout,2025-07-03 09:07:00,Desktop,Chrome,Google,P_256,Home & Kitchen,4705.6,0.0,COD,Chennai
2938,S_1882,U_593,Add_to_Cart,2025-06-27 18:29:00,Mobile,Chrome,Google,P_247,Home & Kitchen,4811.35,0.0,Debit Card,Delhi
2939,S_1238,U_270,Purchase,2025-08-22 10:50:00,Mobile,Firefox,Facebook,P_140,Home & Kitchen,2611.62,0.0,Credit Card,Hyderabad
2940,S_1847,U_144,Homepage,2025-10-22 09:48:00,Desktop,Edge,Direct,P_245,Sportswear,2791.12,0.0,Debit Card,Mumbai
2941,S_1771,U_218,Product_Page,2025-09-01 18:15:00,Mobile,Safari,Google,P_277,Clothing,914.9,6140.51,Credit Card,Bangalore
2942,S_1098,U_524,Add_to_Cart,2025-07-08 06:47:00,Mobile,Chrome,Instagram,P_152,Electronics,944.14,0.0,Debit Card,Chennai
2943,S_1668,U_403,Product_Page,2025-07-28 11:49:00,Mobile,Edge,Direct,P_112,Home & Kitchen,3931.96,3472.14,Debit Card,Chennai
2944,S_1993,U_458,Add_to_Cart,2025-10-22 14:13:00,Desktop,Edge,Google,P_267,Home & Kitchen,4321.93,0.0,Credit Card,Mumbai
2945,S_1081,U_559,Checkout,2025-08-09 02:51:00,Mobile,Safari,Instagram,P_183,Electronics,3988.16,0.0,Debit Card,Kolkata
2946,S_1539,U_427,Homepage,2025-08-29 22:38:00,Mobile,Chrome,Facebook,P_249,Home & Kitchen,4222.51,3543.11,Credit Card,Mumbai
2947,S_1706,U_650,Product_Page,2025-10-01 15:56:00,Desktop,Firefox,Instagram,P_233,Clothing,1599.88,0.0,Credit Card,Kolkata
2948,S_1124,U_30,Product_Page,2025-07-29 01:09:00,Desktop,Edge,Google,P_181,Beauty,2490.51,0.0,Debit Card,Bangalore
2949,S_1651,U_206,Product_Page,2025-06-15 18:29:00,Mobile,Safari,Email,P_280,Electronics,2458.24,0.0,Debit Card,Mumbai
2950,S_1329,U_331,Purchase,2025-08-22 09:25:00,Desktop,Firefox,Google,P_181,Sportswear,4977.83,0.0,Credit Card,Hyderabad
2951,S_1171,U_533,Checkout,2025-09-09 23:02:00,Mobile,Edge,Email,P_241,Electronics,4761.14,0.0,UPI,Chennai
2952,S_1569,U_795,Add_to_Cart,2025-08-21 04:49:00,Mobile,Chrome,Facebook,P_156,Clothing,3112.88,0.0,Debit Card,Kolkata
2953,S_1060,U_622,Add_to_Cart,2025-06-16 14:30:00,Mobile,Edge,Facebook,P_227,Sportswear,948.47,0.0,COD,Mumbai
2954,S_1080,U_549,Product_Page,2025-10-10 11:40:00,Desktop,Firefox,Direct,P_227,Beauty,1515.4,0.0,Debit Card,Delhi
2955,S_1551,U_607,Purchase,2025-08-17 18:01:00,Mobile,Firefox,Direct,P_259,Home & Kitchen,2009.68,0.0,UPI,Mumbai
2956,S_1407,U_81,Add_to_Cart,2025-08-09 18:29:00,Desktop,Chrome,Email,P_194,Electronics,4404.09,0.0,UPI,Kolkata
2957,S_1940,U_596,Add_to_Cart,2025-10-28 15:32:00,Mobile,Chrome,Email,P_279,Sportswear,1101.97,0.0,Debit Card,Chennai
2958,S_1766,U_749,Checkout,2025-08-21 08:31:00,Mobile,Safari,Facebook,P_199,Electronics,1332.81,0.0,Debit Card,Hyderabad
2959,S_1660,U_365,Product_Page,2025-08-26 17:58:00,Mobile,Chrome,Instagram,P_253,Beauty,1942.11,9980.04,COD,Mumbai
2960,S_1661,U_422,Checkout,2025-10-02 18:09:00,Tablet,Safari,Email,P_153,Electronics,4656.48,0.0,Debit Card,Hyderabad
2961,S_1573,U_680,Homepage,2025-10-15 06:43:00,Mobile,Firefox,Email,P_205,Sportswear,2667.92,0.0,UPI,Delhi
2962,S_1370,U_413,Product_Page,2025-08-14 04:56:00,Desktop,Firefox,Instagram,P_287,Clothing,3340.13,0.0,COD,Kolkata
2963,S_1357,U_397,Product_Page,2025-07-22 09:47:00,Tablet,Edge,Direct,P_255,Sportswear,2119.95,0.0,Debit Card,Chennai
2964,S_1103,U_224,Purchase,2025-07-06 04:03:00,Mobile,Edge,Direct,P_124,Electronics,1186.05,2073.35,COD,Bangalore
2965,S_1450,U_676,Checkout,2025-09-06 08:07:00,Desktop,Safari,Email,P_207,Beauty,1347.16,0.0,COD,Chennai
2966,S_1624,U_262,Add_to_Cart,2025-06-14 16:25:00,Desktop,Chrome,Direct,P_289,Home & Kitchen,4072.55,0.0,UPI,Kolkata
2967,S_1140,U_417,Add_to_Cart,2025-09-04 09:32:00,Mobile,Chrome,Direct,P_169,Home & Kitchen,4499.37,0.0,UPI,Bangalore
2968,S_1482,U_78,Add_to_Cart,2025-10-24 07:53:00,Desktop,Edge,Direct,P_224,Beauty,2617.46,9886.66,Credit Card,Bangalore
2969,S_1433,U_766,Purchase,2025-08-28 17:16:00,Mobile,Firefox,Facebook,P_160,Electronics,1977.87,9300.84,UPI,Chennai
2970,S_1280,U_697,Product_Page,2025-09-06 07:15:00,Mobile,Safari,Google,P_195,Beauty,4096.83,0.0,Credit Card,Kolkata
2971,S_1177,U_296,Product_Page,2025-06-06 19:15:00,Desktop,Firefox,Email,P_236,Electronics,3463.55,6348.72,UPI,Bangalore
2972,S_1999,U_568,Homepage,2025-08-15 06:00:00,Mobile,Firefox,Email,P_134,Sportswear,492.11,0.0,UPI,Kolkata
2973,S_1446,U_389,Checkout,2025-07-16 17:13:00,Desktop,Chrome,Facebook,P_252,Clothing,1948.48,1395.34,Credit Card,Hyderabad
2974,S_1023,U_663,Add_to_Cart,2025-10-16 13:51:00,Mobile,Safari,Google,P_126,Electronics,3506.21,0.0,Credit Card,Delhi
2975,S_1420,U_244,Product_Page,2025-10-26 06:50:00,Mobile,Firefox,Google,P_200,Home & Kitchen,2996.3,0.0,Credit Card,Mumbai
2976,S_1357,U_790,Homepage,2025-07-09 20:22:00,Mobile,Edge,Facebook,P_205,Home & Kitchen,4896.92,0.0,COD,Kolkata
2977,S_1142,U_417,Checkout,2025-09-16 05:28:00,Mobile,Edge,Instagram,P_281,Clothing,4370.74,0.0,Credit Card,Kolkata
2978,S_1755,U_64,Homepage,2025-10-19 15:33:00,Mobile,Chrome,Instagram,P_121,Electronics,580.77,0.0,COD,Bangalore
2979,S_1239,U_671,Add_to_Cart,2025-08-19 14:29:00,Mobile,Edge,Google,P_171,Clothing,3711.11,1241.3,COD,Kolkata
2980,S_1230,U_435,Purchase,2025-09-30 13:18:00,Desktop,Edge,Instagram,P_157,Sportswear,1880.74,0.0,Credit Card,Kolkata
2981,S_1347,U_448,Product_Page,2025-10-28 02:50:00,Desktop,Firefox,Instagram,P_247,Clothing,3505.79,0.0,Credit Card,Bangalore
2982,S_1332,U_786,Homepage,2025-07-12 21:31:00,Mobile,Edge,Instagram,P_176,Sportswear,3200.96,7821.08,Credit Card,Chennai
2983,S_1770,U_790,Add_to_Cart,2025-06-10 18:45:00,Tablet,Edge,Google,P_133,Home & Kitchen,2664.34,7119.78,UPI,Kolkata
2984,S_1348,U_11,Checkout,2025-09-17 03:52:00,Mobile,Firefox,Instagram,P_153,Sportswear,4308.86,8296.61,UPI,Hyderabad
2985,S_1736,U_38,Product_Page,2025-07-21 15:44:00,Mobile,Chrome,Email,P_223,Electronics,3630.84,0.0,Credit Card,Mumbai
2986,S_1510,U_179,Purchase,2025-09-16 03:09:00,Desktop,Chrome,Google,P_223,Electronics,4480.91,0.0,Debit Card,Kolkata
2987,S_1974,U_575,Homepage,2025-07-14 03:15:00,Mobile,Safari,Facebook,P_212,Electronics,1623.54,6253.95,Credit Card,Bangalore
2988,S_1114,U_527,Product_Page,2025-06-03 19:44:00,Mobile,Edge,Instagram,P_261,Electronics,1936.2,1957.6,Debit Card,Hyderabad
2989,S_1638,U_115,Add_to_Cart,2025-09-29 00:44:00,Desktop,Firefox,Direct,P_130,Beauty,3223.17,0.0,UPI,Mumbai
2990,S_1739,U_478,Checkout,2025-07-22 07:28:00,Desktop,Safari,Google,P_179,Sportswear,4842.38,0.0,UPI,Chennai
2991,S_1869,U_567,Homepage,2025-09-08 09:50:00,Tablet,Chrome,Facebook,P_140,Electronics,2046.44,0.0,Debit Card,Kolkata
2992,S_1103,U_280,Checkout,2025-07-05 15:05:00,Desktop,Chrome,Email,P_115,Clothing,451.78,0.0,UPI,Bangalore
2993,S_1589,U_561,Add_to_Cart,2025-10-03 03:33:00,Desktop,Firefox,Facebook,P_167,Clothing,2395.67,0.0,Credit Card,Chennai
2994,S_1916,U_344,Product_Page,2025-09-18 13:53:00,Desktop,Safari,Instagram,P_210,Beauty,2856.47,0.0,Debit Card,Kolkata
2995,S_1719,U_708,Homepage,2025-06-17 15:24:00,Tablet,Safari,Direct,P_186,Sportswear,4064.64,0.0,Debit Card,Chennai
2996,S_1078,U_477,Checkout,2025-08-20 02:31:00,Mobile,Firefox,Instagram,P_147,Sportswear,3724.42,818.31,COD,Bangalore
2997,S_1134,U_454,Homepage,2025-10-31 11:14:00,Mobile,Firefox,Facebook,P_233,Sportswear,4833.91,0.0,UPI,Hyderabad
2998,S_1439,U_514,Product_Page,2025-06-21 15:28:00,Tablet,Safari,Google,P_117,Beauty,3978.61,0.0,Debit Card,Hyderabad
2999,S_1929,U_44,Product_Page,2025-08-14 21:55:00,Desktop,Chrome,Direct,P_110,Sportswear,1703.55,0.0,Debit Card,Chennai
3000,S_1981,U_487,Checkout,2025-07-24 01:24:00,Mobile,Edge,Direct,P_246,Sportswear,3314.49,0.0,Debit Card,Chennai
3001,S_1609,U_680,Add_to_Cart,2025-06-12 08:25:00,Desktop,Chrome,Facebook,P_117,Electronics,3459.53,0.0,UPI,Kolkata
3002,S_1396,U_374,Checkout,2025-06-09 20:12:00,Desktop,Firefox,Instagram,P_112,Sportswear,4990.7,0.0,Debit Card,Delhi
3003,S_1094,U_463,Product_Page,2025-06-28 21:24:00,Mobile,Safari,Facebook,P_229,Electronics,952.07,0.0,Debit Card,Mumbai
3004,S_1147,U_41,Add_to_Cart,2025-10-11 03:14:00,Mobile,Safari,Direct,P_199,Electronics,1199.23,0.0,Credit Card,Kolkata
3005,S_1343,U_90,Add_to_Cart,2025-10-08 17:05:00,Desktop,Edge,Facebook,P_219,Sportswear,1030.91,0.0,Credit Card,Chennai
3006,S_1185,U_30,Checkout,2025-06-17 02:14:00,Desktop,Safari,Direct,P_105,Clothing,3068.58,0.0,COD,Chennai
3007,S_1727,U_144,Purchase,2025-07-29 21:52:00,Mobile,Edge,Instagram,P_295,Home & Kitchen,935.92,2835.04,Debit Card,Mumbai
3008,S_1031,U_305,Homepage,2025-06-13 13:25:00,Desktop,Chrome,Google,P_175,Clothing,3383.24,0.0,UPI,Bangalore
3009,S_1143,U_543,Add_to_Cart,2025-08-26 10:34:00,Desktop,Chrome,Google,P_279,Sportswear,4077.74,0.0,COD,Hyderabad
3010,S_1245,U_14,Homepage,2025-08-19 23:00:00,Desktop,Safari,Facebook,P_139,Sportswear,2334.13,0.0,COD,Bangalore
3011,S_1616,U_354,Product_Page,2025-06-03 04:17:00,Desktop,Safari,Direct,P_186,Clothing,2935.22,6974.32,COD,Mumbai
3012,S_1462,U_387,Product_Page,2025-06-09 03:19:00,Mobile,Firefox,Google,P_279,Sportswear,4589.79,0.0,Debit Card,Mumbai
3013,S_1303,U_189,Product_Page,2025-07-14 12:22:00,Desktop,Firefox,Direct,P_152,Electronics,2976.96,1674.23,COD,Delhi
3014,S_1860,U_546,Product_Page,2025-07-10 04:49:00,Desktop,Safari,Instagram,P_215,Beauty,1280.45,0.0,UPI,Kolkata
3015,S_1732,U_720,Add_to_Cart,2025-06-11 10:51:00,Mobile,Safari,Facebook,P_283,Sportswear,1913.01,0.0,Credit Card,Kolkata
3016,S_1504,U_694,Product_Page,2025-08-25 12:15:00,Mobile,Chrome,Direct,P_264,Sportswear,2790.28,0.0,Credit Card,Kolkata
3017,S_1625,U_468,Add_to_Cart,2025-07-31 09:34:00,Desktop,Safari,Facebook,P_249,Clothing,1028.02,3635.45,Debit Card,Kolkata
3018,S_1486,U_77,Product_Page,2025-08-20 13:33:00,Desktop,Firefox,Direct,P_191,Electronics,3178.84,0.0,UPI,Delhi
3019,S_1147,U_45,Homepage,2025-06-15 18:22:00,Desktop,Chrome,Direct,P_155,Clothing,4996.46,1889.84,UPI,Hyderabad
3020,S_1208,U_309,Checkout,2025-06-13 23:56:00,Mobile,Edge,Instagram,P_278,Clothing,3366.91,0.0,UPI,Kolkata
3021,S_1419,U_701,Product_Page,2025-07-01 15:46:00,Mobile,Firefox,Facebook,P_199,Sportswear,2050.33,0.0,Debit Card,Chennai
3022,S_1485,U_412,Product_Page,2025-07-20 09:52:00,Mobile,Firefox,Email,P_201,Electronics,1859.21,0.0,UPI,Mumbai
3023,S_1699,U_127,Add_to_Cart,2025-10-02 17:07:00,Tablet,Chrome,Direct,P_218,Sportswear,4678.54,0.0,Credit Card,Delhi
3024,S_1017,U_100,Product_Page,2025-08-21 21:27:00,Mobile,Edge,Direct,P_187,Sportswear,4396.12,0.0,UPI,Bangalore
3025,S_1555,U_364,Homepage,2025-10-26 13:18:00,Mobile,Firefox,Google,P_289,Sportswear,2520.09,0.0,UPI,Kolkata
3026,S_1341,U_273,Product_Page,2025-07-24 14:06:00,Mobile,Safari,Facebook,P_296,Sportswear,1961.05,0.0,Debit Card,Delhi
3027,S_1922,U_346,Purchase,2025-06-29 17:42:00,Desktop,Firefox,Email,P_266,Beauty,3639.18,0.0,COD,Bangalore
3028,S_1255,U_192,Add_to_Cart,2025-08-11 12:17:00,Tablet,Chrome,Instagram,P_267,Home & Kitchen,1778.16,0.0,COD,Delhi
3029,S_1974,U_181,Add_to_Cart,2025-08-24 04:10:00,Desktop,Chrome,Email,P_214,Electronics,861.2,4745.91,Debit Card,Bangalore
3030,S_1989,U_797,Add_to_Cart,2025-08-12 17:26:00,Desktop,Chrome,Instagram,P_256,Beauty,1757.72,0.0,Debit Card,Delhi
3031,S_1848,U_307,Homepage,2025-07-16 00:33:00,Mobile,Firefox,Email,P_166,Home & Kitchen,2341.19,0.0,Debit Card,Delhi
3032,S_1298,U_712,Product_Page,2025-09-12 08:53:00,Desktop,Edge,Email,P_217,Home & Kitchen,1500.43,0.0,Debit Card,Kolkata
3033,S_1800,U_530,Checkout,2025-09-30 16:15:00,Mobile,Safari,Facebook,P_215,Home & Kitchen,1319.02,0.0,UPI,Hyderabad
3034,S_1865,U_680,Homepage,2025-09-10 13:50:00,Mobile,Chrome,Google,P_199,Beauty,328.86,0.0,UPI,Chennai
3035,S_1417,U_755,Product_Page,2025-08-20 16:48:00,Mobile,Edge,Email,P_225,Electronics,3264.96,0.0,COD,Mumbai
3036,S_1193,U_517,Product_Page,2025-07-09 15:05:00,Mobile,Safari,Direct,P_289,Clothing,3187.91,0.0,Debit Card,Chennai
3037,S_1523,U_306,Product_Page,2025-08-08 22:07:00,Desktop,Chrome,Direct,P_214,Home & Kitchen,1183.72,0.0,Debit Card,Hyderabad
3038,S_1125,U_561,Purchase,2025-08-01 17:49:00,Mobile,Safari,Direct,P_177,Clothing,4735.16,0.0,UPI,Kolkata
3039,S_1640,U_46,Homepage,2025-10-26 07:59:00,Mobile,Safari,Google,P_176,Clothing,2224.98,0.0,Debit Card,Bangalore
3040,S_1202,U_532,Product_Page,2025-06-21 19:44:00,Mobile,Edge,Email,P_275,Sportswear,419.75,0.0,Credit Card,Chennai
3041,S_1856,U_702,Homepage,2025-07-16 11:50:00,Mobile,Safari,Instagram,P_234,Clothing,1332.93,0.0,UPI,Mumbai
3042,S_1797,U_693,Purchase,2025-06-26 05:20:00,Desktop,Chrome,Instagram,P_296,Sportswear,3552.72,0.0,Credit Card,Kolkata
3043,S_1691,U_537,Homepage,2025-08-09 18:54:00,Mobile,Edge,Facebook,P_285,Electronics,1247.61,0.0,UPI,Mumbai
3044,S_1416,U_700,Product_Page,2025-09-18 05:06:00,Desktop,Firefox,Google,P_266,Electronics,553.39,0.0,UPI,Bangalore
3045,S_1387,U_152,Add_to_Cart,2025-07-03 05:35:00,Tablet,Firefox,Email,P_147,Sportswear,3203.22,0.0,UPI,Mumbai
3046,S_1563,U_509,Add_to_Cart,2025-09-15 00:04:00,Desktop,Edge,Direct,P_181,Electronics,2736.27,0.0,COD,Hyderabad
3047,S_1047,U_247,Product_Page,2025-08-05 13:03:00,Mobile,Firefox,Google,P_132,Home & Kitchen,3877.95,0.0,COD,Chennai
3048,S_1331,U_791,Product_Page,2025-07-17 01:38:00,Desktop,Safari,Google,P_206,Electronics,3931.37,0.0,UPI,Mumbai
3049,S_1702,U_528,Product_Page,2025-06-04 00:06:00,Desktop,Chrome,Email,P_129,Sportswear,4811.7,0.0,UPI,Chennai
3050,S_1039,U_171,Product_Page,2025-07-19 00:21:00,Mobile,Safari,Facebook,P_280,Home & Kitchen,567.98,0.0,UPI,Delhi
3051,S_1621,U_610,Homepage,2025-06-24 03:40:00,Mobile,Edge,Facebook,P_157,Clothing,483.25,1062.3,UPI,Chennai
3052,S_1404,U_579,Product_Page,2025-06-23 19:39:00,Mobile,Chrome,Facebook,P_168,Clothing,4939.83,0.0,Debit Card,Bangalore
3053,S_1752,U_546,Product_Page,2025-06-12 11:56:00,Tablet,Edge,Direct,P_190,Clothing,3330.79,4425.73,Debit Card,Hyderabad
3054,S_1187,U_424,Product_Page,2025-09-29 19:06:00,Mobile,Edge,Direct,P_169,Sportswear,3662.24,0.0,Debit Card,Kolkata
3055,S_1340,U_702,Add_to_Cart,2025-07-11 15:33:00,Mobile,Edge,Email,P_102,Clothing,753.47,0.0,COD,Mumbai
3056,S_1943,U_152,Purchase,2025-06-09 23:15:00,Desktop,Safari,Facebook,P_210,Electronics,628.12,0.0,Credit Card,Kolkata
3057,S_1586,U_523,Add_to_Cart,2025-10-20 23:41:00,Mobile,Chrome,Email,P_120,Clothing,1053.19,0.0,UPI,Hyderabad
3058,S_1254,U_356,Homepage,2025-08-09 05:50:00,Desktop,Chrome,Facebook,P_272,Beauty,2307.82,0.0,Debit Card,Chennai
3059,S_1514,U_46,Homepage,2025-09-11 23:20:00,Mobile,Chrome,Google,P_232,Beauty,817.83,2034.63,Debit Card,Mumbai
3060,S_1342,U_138,Purchase,2025-09-11 10:59:00,Tablet,Safari,Instagram,P_187,Clothing,2397.77,0.0,Debit Card,Hyderabad
3061,S_1100,U_70,Product_Page,2025-10-14 12:03:00,Tablet,Firefox,Instagram,P_149,Clothing,2939.22,0.0,UPI,Bangalore
3062,S_1744,U_109,Homepage,2025-10-04 00:03:00,Mobile,Safari,Facebook,P_230,Beauty,301.56,0.0,UPI,Delhi
3063,S_1317,U_124,Add_to_Cart,2025-07-19 19:40:00,Mobile,Safari,Email,P_214,Clothing,836.95,0.0,Credit Card,Delhi
3064,S_1704,U_686,Add_to_Cart,2025-08-28 02:00:00,Mobile,Edge,Direct,P_170,Home & Kitchen,2063.42,0.0,COD,Bangalore
3065,S_1862,U_151,Add_to_Cart,2025-08-07 21:05:00,Desktop,Chrome,Facebook,P_138,Beauty,550.65,0.0,Credit Card,Kolkata
3066,S_1575,U_115,Product_Page,2025-10-08 10:56:00,Mobile,Chrome,Facebook,P_132,Sportswear,927.59,0.0,UPI,Delhi
3067,S_1420,U_215,Homepage,2025-06-02 06:09:00,Desktop,Firefox,Direct,P_198,Beauty,1389.44,6010.16,Credit Card,Bangalore
3068,S_1189,U_416,Purchase,2025-07-12 03:05:00,Mobile,Firefox,Facebook,P_102,Electronics,2319.13,0.0,Debit Card,Chennai
3069,S_1121,U_448,Product_Page,2025-07-17 19:38:00,Desktop,Edge,Google,P_262,Home & Kitchen,3659.73,9607.6,Credit Card,Kolkata
3070,S_1662,U_458,Add_to_Cart,2025-06-24 22:47:00,Desktop,Chrome,Direct,P_246,Sportswear,923.64,0.0,Debit Card,Kolkata
3071,S_1472,U_300,Add_to_Cart,2025-06-27 05:12:00,Desktop,Firefox,Google,P_296,Clothing,3768.41,0.0,Credit Card,Bangalore
